Citra,LuasInti,KelilingInti,SolidityInti,GranularityInti,CircularityInti,RerataRInti,RerataGInti,RerataBInti,EntropiInti,EnergiInti,KontrasInti,HomogenitasInti,LuasSitoplasma,KelilingSitoplasma,SoliditySitoplasma,GranularitySitoplasma,CircularitySitoplasma,RerataRSitoplasma,RerataGSitoplasma,RerataBSitoplasma,EntropiSitoplasma,EnergiSitoplasma,KontrasSitoplasma,HomogenitasSitoplasma,LuasNormalInti,KelilingNormalInti,Eccentricity,LIperLP ,KIperKP
Monosit,67584,2658,0.329636,88.861465,0.120211,103.09919,1.59853,50.707561,1.466921,0.180917,31.114809,0.802765,77772,3168,0.327067,49.689671,0.097378,15.239761,8.361002,11.943687,0.428592,0.823072,153.96817,0.931649,0.578219,1.942982,0.716626,0.869002,0.839015
Monosit,112331,4044,0.315874,100.144829,0.086315,79.592743,2.344395,49.193172,1.222113,0.372683,36.903576,0.841504,173007,12969,0.280051,81.715324,0.012926,41.929073,29.019611,35.165646,0.81832,0.613801,330.508942,0.888527,0.388315,1.87049,0.614458,0.649286,0.311821
Monosit,216934,6246,0.32,99.856125,0.069877,122.341972,6.160622,83.949738,1.777667,0.158535,71.753319,0.7368,237418,9039,0.318966,46.451775,0.036516,11.236624,8.195975,10.202082,0.279297,0.879445,223.764221,0.961684,0.602655,2.6025,0.854446,0.913722,0.691006
Monosit,128898,5709,0.305295,98.035667,0.049698,89.908089,3.829334,59.999569,1.411517,0.291746,44.260765,0.800105,187180,11265,0.308655,79.031967,0.018536,40.31004,25.434422,31.398651,0.834458,0.617522,275.869629,0.882735,0.458226,2.690387,0.822972,0.688631,0.506791
Monosit,108843,4788,0.311225,102.06105,0.059663,90.950691,2.974643,59.388241,1.388217,0.306853,49.569489,0.813733,164149,6462,0.320812,85.652405,0.049399,46.113029,28.743084,37.836807,0.878648,0.590779,226.855896,0.878265,0.444212,2.418182,0.637386,0.663074,0.740947
Monosit,122009,5193,0.298331,101.067291,0.056855,97.564499,2.957693,57.81625,1.450667,0.26374,44.209854,0.799078,163345,5922,0.323835,74.096405,0.05853,32.428448,19.320518,25.780918,0.700595,0.68983,179.125168,0.901576,0.485133,2.588734,0.583585,0.746941,0.8769
Monosit,141019,5223,0.315686,100.550934,0.06496,112.637512,6.56017,74.613106,1.70834,0.194345,62.777283,0.747737,170298,5427,0.325249,62.72438,0.072661,22.502789,14.537645,18.030922,0.496292,0.77338,182.803223,0.930997,0.55825,2.595924,0.892174,0.828072,0.96241
Monosit,104513,3816,0.31321,98.809547,0.090191,98.521301,4.328132,61.20739,1.533929,0.248021,57.167126,0.783466,149432,6708,0.321479,79.90844,0.041732,41.643272,28.423363,33.42067,0.830473,0.606768,253.641159,0.885229,0.500541,2.085246,0.444654,0.699402,0.568873
Monosit,101815,3981,0.308147,99.758118,0.08073,100.310143,4.838887,64.284119,1.528871,0.243794,75.832115,0.798503,138669,4233,0.324798,77.194511,0.097251,36.413704,24.307302,29.209082,0.730306,0.659145,232.166885,0.903076,0.504744,2.211667,0.776776,0.73423,0.940468
Monosit,101030,4200,0.31523,101.139885,0.071972,96.868347,3.226559,62.170193,1.473115,0.268801,44.116657,0.790882,137020,5604,0.317774,74.91021,0.054827,33.835915,19.823271,27.94278,0.719041,0.678498,203.952881,0.900089,0.479868,2.287582,0.660207,0.737338,0.749465
Monosit,125929,3789,0.32347,95.748932,0.110227,99.576462,1.757679,56.141354,1.437453,0.228481,34.753731,0.814527,141255,5181,0.318531,48.71928,0.066128,12.647992,6.822562,9.756285,0.322506,0.868661,148.57074,0.952092,0.522718,1.929226,0.961392,0.891501,0.731326
Monosit,103987,4026,0.308197,98.967552,0.08062,76.184364,1.918033,48.25531,1.163807,0.390564,35.305664,0.853653,183066,6882,0.319499,93.506271,0.048572,58.72789,37.380341,49.371883,1.073822,0.505616,225.82634,0.860261,0.373593,1.90625,0.489866,0.56803,0.585004
Monosit,131575,5220,0.308169,102.661674,0.06068,98.174103,2.798223,58.45261,1.430355,0.269932,48.570465,0.808955,184549,5322,0.325894,80.464058,0.081879,39.180347,22.515795,29.46562,0.785323,0.644087,173.139328,0.891509,0.479193,2.490458,0.779583,0.712954,0.980834
Monosit,132075,4266,0.313544,101.517441,0.091199,108.532196,5.676699,73.756721,1.618206,0.215967,65.569023,0.770595,156150,6813,0.315342,57.793316,0.042274,18.787096,14.082429,16.760464,0.439498,0.805213,257.893768,0.939189,0.534873,2.145875,0.61292,0.845821,0.626156
Monosit,157683,4689,0.31529,100.35144,0.090123,100.52124,6.932614,67.77169,1.625162,0.245943,54.290997,0.772351,215275,8223,0.321492,76.318237,0.040008,35.943451,27.581984,31.158207,0.734949,0.658503,254.772049,0.905459,0.502822,2.093304,0.811536,0.732472,0.57023
Monosit,121193,4533,0.320233,101.429916,0.074117,91.056885,2.362376,59.238503,1.312501,0.304307,44.942188,0.827082,196272,12675,0.298592,91.51049,0.015352,56.488487,38.020477,47.464512,1.048101,0.511929,356.479675,0.854207,0.447639,2.177233,0.745812,0.617475,0.357633
Monosit,122126,4398,0.30646,103.117088,0.079343,102.346214,4.175393,66.834129,1.506812,0.251661,51.124401,0.795563,165542,5670,0.325059,78.311012,0.064707,36.19313,22.806601,27.856075,0.710645,0.66972,197.77713,0.905205,0.497422,2.218971,0.911383,0.737734,0.775661
Monosit,119418,4860,0.305558,103.34671,0.063534,102.912262,4.3438,69.247131,1.497569,0.249425,61.70311,0.796139,158890,6843,0.321122,74.7621,0.04264,32.97438,21.263273,26.496077,0.694281,0.68745,246.337204,0.902017,0.499573,2.484663,0.682422,0.751577,0.710215
Monosit,134068,4401,0.319431,98.369293,0.086983,101.856628,2.016967,61.800774,1.451674,0.231265,33.084789,0.804148,184992,5589,0.325182,79.865959,0.074421,39.430347,22.26532,30.164297,0.803883,0.636712,168.66568,0.888084,0.519102,2.144737,0.746854,0.724723,0.78744
Monosit,110371,4245,0.313983,102.012932,0.076968,101.430542,4.758326,63.963184,1.555268,0.249019,66.481445,0.781806,131657,5790,0.317102,58.571709,0.049351,19.008871,12.813713,15.159837,0.426176,0.807196,216.187988,0.941017,0.499529,2.255579,0.8309,0.838322,0.733161
Monosit,39628,2373,0.314815,104.748558,0.088433,78.307434,1.786272,54.776794,1.131109,0.407361,57.002724,0.829074,67220,4101,0.318702,95.904427,0.050226,55.296383,34.747585,46.327633,1.028083,0.551331,369.676758,0.835389,0.359034,1.784211,0.619739,0.589527,0.578639
Monosit,37568,4974,0.27614,110.740631,0.019082,99.001755,3.502027,72.762627,1.450571,0.299615,159.574554,0.760724,43623,3180,0.299191,55.415596,0.054209,15.181908,6.827313,13.722119,0.395174,0.840476,435.055115,0.929401,0.445235,4.222411,0.393837,0.861197,1.564151
Monosit,45033,3561,0.307779,111.409325,0.044627,96.898575,5.427146,71.229683,1.478168,0.317729,99.796822,0.744535,69805,3720,0.323643,95.347687,0.063389,53.140244,34.840076,45.755936,1.008683,0.568022,426.1427,0.838001,0.431661,2.756192,0.852174,0.645126,0.957258
Monosit,61057,3744,0.311245,106.798904,0.054736,80.711731,1.957675,55.719521,1.190363,0.40089,58.402969,0.824994,95288,3999,0.314681,88.746994,0.074876,44.830872,26.997442,37.639225,0.872686,0.624059,275.579437,0.865611,0.364132,2.285714,0.746114,0.640763,0.936234
Monosit,36159,2247,0.312553,105.479752,0.089995,93.176285,2.28793,62.137524,1.358981,0.310895,67.592522,0.78776,47288,2529,0.324401,72.689896,0.09291,28.68,16.80147,23.951973,0.628405,0.735559,305.951691,0.898952,0.439089,1.953913,0.761863,0.764655,0.888493
Monosit,28907,1809,0.317213,101.83596,0.111003,82.7593,1.604503,49.390404,1.22367,0.357421,52.378315,0.822295,43463,2781,0.3128,83.080696,0.07062,41.223167,26.487301,35.342896,0.866496,0.625766,350.91153,0.862106,0.399003,1.678108,0.685565,0.665094,0.650485
Monosit,38761,3090,0.309284,99.169533,0.051014,81.671509,2.037915,50.270645,1.265028,0.349105,67.829788,0.808117,64776,2985,0.32859,92.634834,0.091356,56.462879,28.5655,44.05566,1.13044,0.51828,301.33139,0.815399,0.405306,2.495961,0.674351,0.598385,1.035176
Monosit,34509,2394,0.309195,99.102966,0.075665,92.129875,3.630896,61.509495,1.43066,0.282389,66.678909,0.771271,45708,2526,0.320037,68.848404,0.090019,28.716282,18.409657,23.963448,0.695885,0.706824,309.318726,0.88928,0.464768,2.19633,0.751326,0.754988,0.947743
Monosit,31150,2724,0.30472,98.279861,0.052754,98.97522,5.201798,71.782425,1.540387,0.240796,97.954857,0.741246,40028,3288,0.3211,68.196709,0.046528,27.826805,18.511744,24.444784,0.682841,0.713735,459.730713,0.887466,0.504535,2.740443,0.867106,0.778205,0.828467
Monosit,32989,3450,0.291433,73.333458,0.034829,57.293415,4.036315,37.444313,1.217597,0.378117,52.194244,0.806271,56689,3291,0.320418,70.237518,0.065774,42.902546,25.009163,34.994789,1.104132,0.514452,220.276855,0.826943,0.380198,2.918782,0.369868,0.581929,1.048314
Monosit,144932,4686,0.321867,87.094002,0.082941,97.079025,2.818474,59.142899,1.520019,0.198263,27.572453,0.777319,174982,6183,0.324221,56.449528,0.057518,20.192337,12.481754,15.822245,0.518557,0.773908,145.338257,0.92985,0.556592,2.292564,0.598179,0.828268,0.757885
Monosit,129793,4572,0.302298,96.128586,0.078028,102.68824,3.038035,66.845482,1.49732,0.216971,38.684689,0.792531,173996,6681,0.325252,73.566322,0.048985,34.553329,21.942924,27.882986,0.74556,0.660278,196.935791,0.897019,0.534451,2.318458,0.684035,0.745954,0.684329
Monosit,85858,4098,0.313891,94.017792,0.064246,67.519737,3.700741,44.740955,1.137587,0.43153,33.812119,0.829051,155101,6459,0.322802,87.774559,0.046719,53.898769,34.699505,42.666027,1.03855,0.517953,210.248795,0.857505,0.341096,2.022705,0.46516,0.553562,0.634464
Monosit,122106,4389,0.305819,94.761887,0.079655,78.562134,2.04266,45.530449,1.184032,0.34899,29.848244,0.852613,199667,5718,0.321883,85.177162,0.076741,50.222603,26.599567,40.012749,0.998649,0.541867,142.208542,0.860104,0.408843,2.007777,0.391744,0.611548,0.767576
Monosit,109788,4485,0.316509,101.560783,0.068587,101.992203,4.004854,67.382767,1.491144,0.24568,50.784534,0.785991,152348,8451,0.318171,78.23571,0.026806,38.409416,26.340157,31.85927,0.813871,0.63592,331.628082,0.881647,0.503208,2.398396,0.653872,0.72064,0.530706
Monosit,139918,4359,0.320636,96.477219,0.092536,110.728615,2.242745,63.481953,1.499924,0.187109,31.824907,0.798386,165859,5727,0.320804,58.78278,0.063547,20.040861,12.12477,16.035458,0.497664,0.791303,179.088989,0.927806,0.570302,2.197077,0.810638,0.843596,0.761131
Monosit,102585,4836,0.3122,86.709068,0.055122,88.904846,4.043056,56.815639,1.539596,0.23317,40.401566,0.768265,144609,7647,0.303045,70.141121,0.031076,35.978371,22.228163,28.984951,0.847661,0.611255,214.654922,0.877802,0.515269,2.707727,0.88903,0.709396,0.632405
Monosit,127545,5046,0.290753,93.82029,0.062948,72.199478,1.858593,45.048176,1.109637,0.392079,28.827663,0.863389,210344,11502,0.300996,81.930611,0.01998,46.037468,30.170004,38.731113,0.932813,0.566136,222.546448,0.876207,0.37314,2.130912,0.588895,0.606364,0.438706
Monosit,105040,7359,0.278582,91.561935,0.024374,67.80764,4.103548,45.281548,1.182513,0.411285,52.373325,0.832589,186949,11544,0.295116,84.899681,0.017629,52.332893,33.360836,43.603127,1.069551,0.510889,295.83667,0.849554,0.355598,3.385005,0.589194,0.561864,0.637474
Monosit,119952,4908,0.311761,95.849571,0.062576,98.855736,5.177,66.282646,1.58257,0.228005,46.526218,0.770887,167442,5493,0.322798,78.687546,0.069736,39.78471,23.242422,32.343666,0.871672,0.621038,208.44632,0.878878,0.520736,2.55625,0.777434,0.716379,0.893501
Monosit,110126,5025,0.316233,94.147789,0.054806,87.032654,1.709266,51.660748,1.304649,0.288062,29.245344,0.829904,169286,4680,0.324655,82.898621,0.097127,47.506863,24.901167,36.896603,1.001,0.557327,154.590515,0.859079,0.462504,2.574283,0.623124,0.650532,1.073718
Monosit,138458,6417,0.311903,95.019409,0.042254,75.442772,5.231843,48.881634,1.274432,0.371919,40.116673,0.826582,244710,12084,0.29573,86.334488,0.021059,55.799973,42.479343,49.023102,1.082927,0.484754,326.061462,0.866943,0.388307,2.671524,0.635101,0.565804,0.531033
Monosit,125752,5499,0.300526,98.16703,0.052259,87.376839,3.984729,59.50565,1.384931,0.307978,48.375854,0.805571,206953,7119,0.320653,87.135223,0.051315,54.85162,38.528294,46.525196,1.04391,0.502019,214.126312,0.862658,0.443405,2.579268,0.539049,0.607636,0.77244
Monosit,176272,5778,0.315548,95.521255,0.06635,110.399818,5.136015,73.681412,1.614286,0.182039,41.872128,0.792365,211578,6966,0.319566,56.845539,0.054792,20.103506,12.941894,18.041945,0.506558,0.775131,158.389526,0.930158,0.574296,2.602703,0.744626,0.83313,0.829457
Monosit,161427,7833,0.301713,92.678482,0.033062,66.110313,6.564233,49.340923,1.221922,0.434816,54.040031,0.807268,308352,18177,0.304263,89.223297,0.011728,59.213173,43.320293,52.948215,1.106742,0.46964,330.034973,0.845639,0.33861,2.835989,0.47273,0.523515,0.430929
Monosit,161807,6852,0.290531,96.259895,0.043308,68.966377,4.463375,46.642929,1.140059,0.432959,40.116615,0.835306,322941,11319,0.317131,96.888451,0.031675,68.955582,42.175018,57.252495,1.216125,0.431059,202.060211,0.833667,0.340431,2.484409,0.362746,0.501042,0.605354
Monosit,159938,5856,0.313822,98.250748,0.058608,64.048553,4.604911,46.979027,1.048801,0.489584,35.980614,0.849685,295801,11124,0.317031,92.953392,0.030039,53.980579,36.741463,48.016167,0.922736,0.551009,200.908951,0.875682,0.299111,2.001367,0.331232,0.540695,0.526429
Monosit,150453,4968,0.313352,105.976166,0.076603,99.955826,6.320246,68.840149,1.526967,0.276952,59.315502,0.770765,199154,8502,0.323932,76.340019,0.034622,32.319458,20.726904,26.544125,0.635822,0.70896,246.256409,0.914325,0.472159,2.19823,0.790779,0.755461,0.584333
Monosit,157882,8049,0.303249,92.07711,0.030624,62.06459,6.862199,46.12746,1.128089,0.468518,54.554646,0.833935,296295,25428,0.290506,88.468468,0.005759,54.217609,38.749256,47.750832,0.973547,0.515057,371.680878,0.862099,0.313519,2.826194,0.555461,0.532854,0.316541
Monosit,162143,7068,0.293908,99.599129,0.040786,95.272949,4.764894,63.817883,1.49451,0.269184,64.911346,0.777111,230696,9519,0.320555,78.872887,0.031994,39.512066,26.350712,30.948885,0.80067,0.625973,238.431396,0.889524,0.479404,3.023097,0.783466,0.702843,0.742515
Monosit,126407,4230,0.315453,101.285217,0.088777,89.268478,4.669868,57.809917,1.382055,0.314105,49.721024,0.808807,148765,5664,0.323087,54.587116,0.058273,15.745508,9.746417,12.789742,0.350464,0.84372,163.79631,0.951819,0.438504,1.969274,0.931238,0.849709,0.746822
Monosit,141660,6057,0.292129,97.396927,0.048522,73.877945,3.763322,49.268024,1.204291,0.399538,45.891205,0.83263,198097,14652,0.292242,71.829468,0.011596,29.577122,18.637133,24.629646,0.593833,0.719143,262.905304,0.917236,0.366316,2.434485,0.404367,0.715104,0.413391
Monosit,139168,6918,0.309659,99.398773,0.036542,79.676292,7.577357,57.670338,1.344712,0.366108,61.940205,0.793027,222808,10293,0.315749,88.128944,0.026428,48.841057,30.939734,41.341274,0.897136,0.575114,249.53038,0.875481,0.392505,2.904282,0.416786,0.62461,0.672107
Monosit,158613,5730,0.302504,101.334557,0.060707,91.633774,12.797154,70.501427,1.562744,0.29799,62.94886,0.74909,250426,10818,0.320863,88.023895,0.02689,51.323254,44.117153,47.625004,1.002025,0.535895,551.577332,0.868658,0.452212,2.415683,0.766446,0.633373,0.529673
Monosit,168298,5496,0.306411,98.60688,0.070016,87.591461,3.373305,61.836636,1.34495,0.310285,38.940872,0.806858,252792,9009,0.324806,84.248428,0.03914,44.782829,25.954586,36.091896,0.839048,0.598373,173.003052,0.882914,0.442284,2.226904,0.655153,0.665757,0.610057
Monosit,142159,4368,0.315027,101.92395,0.093631,101.402283,2.433372,67.518394,1.425891,0.251586,42.431705,0.797595,175042,5619,0.326236,65.096054,0.069668,23.452164,13.740678,18.764261,0.503565,0.775476,157.244751,0.931846,0.498594,2.044944,0.743389,0.812142,0.777363
Monosit,151414,6846,0.298342,95.127403,0.040598,62.196007,0.830817,40.937428,0.910101,0.487769,24.457268,0.883375,269006,17139,0.293462,91.204987,0.011508,50.183731,25.296211,40.749126,0.94576,0.579276,238.808578,0.865712,0.30038,2.410563,0.562016,0.562865,0.39944
Monosit,133400,8991,0.280283,92.819031,0.020737,56.077911,1.113871,37.264202,0.859072,0.532898,29.979795,0.88565,272771,15822,0.280352,96.435669,0.013693,59.944988,32.3494,49.611145,1.088106,0.510239,231.766449,0.843821,0.268141,3.163617,0.515635,0.489055,0.568259
Monosit,145740,5115,0.311091,96.65992,0.07,88.865822,4.537086,64.744942,1.38143,0.291437,39.803299,0.792068,221392,10098,0.319403,81.356628,0.027284,45.178654,31.510124,39.300461,0.92586,0.571282,261.488617,0.870464,0.459371,2.269299,0.556568,0.658289,0.506536
Monosit,165782,5004,0.315788,102.73748,0.083198,102.604683,5.844199,72.590813,1.586859,0.247706,51.043869,0.755725,228351,8364,0.321547,78.870193,0.041019,37.722984,26.803312,33.16922,0.777596,0.649651,255.92598,0.89456,0.501067,2.173762,0.790843,0.725996,0.598278
Monosit,126518,5550,0.312448,105.649788,0.051615,82.625679,1.371557,52.92289,1.161422,0.382002,33.683857,0.837575,194587,5532,0.324403,89.196526,0.079902,45.135147,23.315931,36.482311,0.859078,0.626082,166.612564,0.877504,0.380307,2.404679,0.595812,0.650187,1.003254
Monosit,162397,4629,0.315823,111.935394,0.095239,99.648087,5.110204,68.313599,1.407925,0.309291,55.538364,0.810679,207262,6873,0.322315,74.277451,0.055136,27.674673,16.694477,21.745108,0.513138,0.763372,199.575928,0.929604,0.442969,1.91123,0.862235,0.783535,0.673505
Monosit,275170,5886,0.315564,115.925102,0.099809,101.615997,4.674312,72.828209,1.353793,0.319154,45.946846,0.819813,383552,16194,0.311072,88.104385,0.018379,39.996479,27.007118,33.419983,0.66416,0.679782,267.584656,0.916056,0.434988,1.848618,0.741339,0.717426,0.363468
Monosit,155229,4737,0.307716,114.509354,0.086931,98.088402,4.517245,70.34848,1.281532,0.332114,56.037552,0.833109,239645,8565,0.320103,98.38308,0.041051,53.789715,34.171158,44.900646,0.864322,0.586275,238.099365,0.886767,0.423536,1.954208,0.791055,0.647746,0.553065
Monosit,232182,5694,0.312951,117.683411,0.089992,114.422241,5.319139,79.567863,1.498172,0.263591,54.251507,0.795453,316714,7350,0.325235,90.706688,0.073672,42.043797,25.976593,33.323044,0.707458,0.67154,193.795929,0.905433,0.486388,2.060058,0.539523,0.733097,0.774694
Monosit,171100,5067,0.321324,114.256668,0.083745,118.298714,5.682469,84.043983,1.596488,0.231418,59.268051,0.774831,228178,6372,0.327624,86.513237,0.070621,39.511547,24.255333,32.599827,0.695576,0.677653,203.906998,0.907873,0.518263,2.203043,0.617793,0.749853,0.795198
Monosit,150843,4938,0.31331,113.16188,0.077738,92.568016,5.454934,66.82608,1.335319,0.35647,59.195206,0.811725,252767,9447,0.304654,102.722298,0.035591,62.472023,41.278633,53.620338,0.996391,0.523997,296.500946,0.86711,0.401605,2.013866,0.630401,0.596767,0.522706
Monosit,161558,5538,0.313033,116.733177,0.066196,121.000473,5.944377,82.059105,1.581608,0.231235,67.422829,0.782275,220098,6450,0.32512,90.226418,0.066482,43.346397,26.720364,33.895733,0.772512,0.651989,249.857239,0.894736,0.518512,2.478961,0.707848,0.734028,0.858605
Monosit,134775,4140,0.311687,114.35112,0.098814,101.201233,2.959427,66.219643,1.344644,0.312966,47.335823,0.820994,204836,6999,0.32358,97.363083,0.052547,52.973083,30.047718,41.684761,0.887117,0.588135,222.316681,0.876798,0.439924,1.869919,0.621694,0.657965,0.591513
Monosit,159181,6489,0.296786,111.290565,0.047506,85.713951,4.243286,60.02478,1.222198,0.391439,53.945091,0.832,272000,9024,0.313793,102.954865,0.041974,61.636475,35.484581,50.812237,0.988697,0.534955,213.91156,0.860812,0.372894,2.482403,0.543168,0.585224,0.719082
Monosit,157228,4971,0.31158,114.161499,0.079956,111.615669,5.898011,82.553429,1.504478,0.26015,69.079941,0.794226,205357,9702,0.314447,81.750763,0.027416,34.242916,21.727783,29.022812,0.619199,0.713029,328.089691,0.91627,0.489307,2.18794,0.701192,0.765633,0.512369
Monosit,248534,5649,0.316339,115.025238,0.097871,111.494339,3.456798,77.858154,1.406147,0.266,47.539379,0.821015,332691,7950,0.319304,86.564445,0.066148,38.25478,23.969572,31.512918,0.653827,0.692996,183.668839,0.915777,0.485081,1.968293,0.912726,0.747042,0.710566
Monosit,133711,4878,0.298083,107.403496,0.070614,72.608879,1.866266,45.597256,1.014578,0.468696,40.613354,0.877296,205379,9588,0.296934,86.835342,0.028074,39.012226,22.958267,32.716328,0.695168,0.684491,237.609207,0.908404,0.31421,1.868966,0.776362,0.651045,0.508761
Monosit,148355,5541,0.304457,112.845284,0.060721,87.607903,4.719306,62.445587,1.231195,0.387151,57.468353,0.835863,213681,8697,0.312621,86.104233,0.035501,38.017406,24.160999,32.338444,0.680294,0.688569,251.732239,0.908822,0.376551,2.205812,0.845411,0.694283,0.637116
Monosit,161055,5034,0.308675,117.986092,0.079865,112.7854,10.212453,85.473572,1.588507,0.270999,78.21666,0.767548,236110,7140,0.32219,96.753723,0.058201,51.615604,34.811142,44.245907,0.863652,0.597184,286.846252,0.882999,0.477939,2.167959,0.554414,0.682118,0.705042
Monosit,124932,5985,0.302597,113.249809,0.043828,85.639786,2.205007,60.792267,1.143682,0.402149,53.566887,0.853631,245932,7551,0.322513,113.549171,0.054202,83.690468,49.432091,69.459953,1.324797,0.412545,259.004333,0.809159,0.364178,2.551151,0.787511,0.507994,0.79261
Monosit,139085,5160,0.316104,111.293091,0.065643,88.742821,1.676655,52.328571,1.172473,0.371875,35.212185,0.854728,192596,5160,0.319525,82.829659,0.090899,34.738216,16.346319,24.592669,0.64281,0.717087,138.903076,0.910809,0.389297,2.155388,0.864214,0.722159,1
Monosit,157626,4809,0.311659,114.788216,0.08565,97.780655,5.583101,71.000214,1.342469,0.334311,68.197266,0.820058,217988,9537,0.320232,85.605034,0.030117,37.478134,25.121212,31.776566,0.60641,0.696053,269.801086,0.921733,0.42101,1.962857,0.612175,0.723095,0.504247
Monosit,189746,6117,0.31369,114.246773,0.063724,94.015785,6.149925,67.763802,1.32755,0.353361,64.696693,0.822029,297764,10113,0.319139,99.124916,0.036587,54.151463,34.658768,44.869221,0.84506,0.58591,245.224182,0.889753,0.404385,2.232482,0.511275,0.637236,0.604865
Monosit,181446,5064,0.321894,115.752838,0.088914,110.347008,7.193885,81.396042,1.526388,0.273136,58.594017,0.776879,237293,8124,0.324414,82.445473,0.045181,34.155094,21.073042,27.827965,0.57667,0.721703,203.784607,0.923899,0.476625,2.051864,0.7606,0.76465,0.623338
